Mix,Name,Formula,inchikey,smiles,RT,[M+H]+,[M+NH4]+,[M+Na]+,[M-H2O+H]+
12,Lupanyl Acid Hydrochloride,C14H24N2O2,PGJCMAPVGINXEQ-UHFFFAOYSA-N,C1CCN2CC3CC(C2C1)CNC3CCC(=O)O,0,253.1911,270.2176,275.173,235.1805
12,Lupanyl Acid Hydrochloride_glycoside,C14H24N2O2,PGJCMAPVGINXEQ-UHFFFAOYSA-N,C1CCN2CC3CC(C2C1)CNC3CCC(=O)O,0,415.2444,432.2709,437.2263,397.2338
12,Lupanyl Acid Hydrochloride_diglycoside,C14H24N2O2,PGJCMAPVGINXEQ-UHFFFAOYSA-N,C1CCN2CC3CC(C2C1)CNC3CCC(=O)O,0,577.2977,594.3242,599.2796,559.2871
12,3-HYDROXY-4-(SUCCIN-2-YL)-CARYOLANE delta-LACTONE,C19H28O4,QKVNMVAISCKGFO-NYWNYWLFSA-N,C[C@@]12CCC3C(CC(=O)O[C@]3(C1)C4CC(C4CC2)(C)C)C(=O)O,0,321.206,338.2326,343.188,303.1955
12,3-HYDROXY-4-(SUCCIN-2-YL)-CARYOLANE delta-LACTONE_glycoside,C19H28O4,QKVNMVAISCKGFO-NYWNYWLFSA-N,C[C@@]12CCC3C(CC(=O)O[C@]3(C1)C4CC(C4CC2)(C)C)C(=O)O,0,483.2593,500.2859,505.2413,465.2488
12,3-HYDROXY-4-(SUCCIN-2-YL)-CARYOLANE delta-LACTONE_diglycoside,C19H28O4,QKVNMVAISCKGFO-NYWNYWLFSA-N,C[C@@]12CCC3C(CC(=O)O[C@]3(C1)C4CC(C4CC2)(C)C)C(=O)O,0,645.3126,662.3392,667.2946,627.3021
12,Phytol,C20H40O,BOTWFXYSPFMFNR-PYDDKJGSSA-N,C[C@@H](CCC[C@@H](C)CCC/C(=C/CO)/C)CCCC(C)C,0,297.3152,314.3417,319.2971,279.3046
12,Phytol_glycoside,C20H40O,BOTWFXYSPFMFNR-PYDDKJGSSA-N,C[C@@H](CCC[C@@H](C)CCC/C(=C/CO)/C)CCCC(C)C,0,459.3685,476.395,481.3504,441.3579
12,Phytol_diglycoside,C20H40O,BOTWFXYSPFMFNR-PYDDKJGSSA-N,C[C@@H](CCC[C@@H](C)CCC/C(=C/CO)/C)CCCC(C)C,0,621.4218,638.4483,643.4037,603.4112
12,2-Hydroxy-5 (6)Epoxy-Tetrahydrocaryophyllene,C15H26O2,KGYCKUADVHYVLM-UHFFFAOYSA-N,CC1(CC2C1CCC3(C(O3)CCC2(C)O)C)C,0,239.2006,256.2271,261.1825,221.19
12,2-Hydroxy-5 (6)Epoxy-Tetrahydrocaryophyllene_glycoside,C15H26O2,KGYCKUADVHYVLM-UHFFFAOYSA-N,CC1(CC2C1CCC3(C(O3)CCC2(C)O)C)C,0,401.2539,418.2804,423.2358,383.2433
12,2-Hydroxy-5 (6)Epoxy-Tetrahydrocaryophyllene_diglycoside,C15H26O2,KGYCKUADVHYVLM-UHFFFAOYSA-N,CC1(CC2C1CCC3(C(O3)CCC2(C)O)C)C,0,563.3072,580.3337,585.2891,545.2966
12,cis-3-hexenol,C6H12O,UFLHIIWVXFIJGU-ARJAWSKDSA-N,CC/C=C\CCO,0,101.0961,118.1226,123.078,83.0855
12,cis-3-hexenol_glycoside,C6H12O,UFLHIIWVXFIJGU-ARJAWSKDSA-N,CC/C=C\CCO,0,263.1494,280.1759,285.1313,245.1388
12,cis-3-hexenol_diglycoside,C6H12O,UFLHIIWVXFIJGU-ARJAWSKDSA-N,CC/C=C\CCO,0,425.2027,442.2292,447.1846,407.1921
12,Andrograpanin,C20H30O3,WKKBRRFSRMDTJB-JYBIWHBTSA-N,C[C@]1(CCC[C@@]2([C@@H]1CCC(=C)[C@H]2CCC3=CCOC3=O)C)CO,0,319.2268,336.2533,341.2087,301.2162
12,Andrograpanin_glycoside,C20H30O3,WKKBRRFSRMDTJB-JYBIWHBTSA-N,C[C@]1(CCC[C@@]2([C@@H]1CCC(=C)[C@H]2CCC3=CCOC3=O)C)CO,0,481.2801,498.3066,503.262,463.2695
12,Andrograpanin_diglycoside,C20H30O3,WKKBRRFSRMDTJB-JYBIWHBTSA-N,C[C@]1(CCC[C@@]2([C@@H]1CCC(=C)[C@H]2CCC3=CCOC3=O)C)CO,0,643.3334,660.3599,665.3153,625.3228
12,Genipin,C11H14O5,AZKVWQKMDGGDSV-BCMRRPTOSA-N,COC(=O)C1=CO[C@H]([C@H]2[C@@H]1CC=C2CO)O,0,227.0914,244.1179,249.0733,209.0808
12,Genipin_glycoside,C11H14O5,AZKVWQKMDGGDSV-BCMRRPTOSA-N,COC(=O)C1=CO[C@H]([C@H]2[C@@H]1CC=C2CO)O,0,389.1447,406.1712,411.1266,371.1341
12,Genipin_diglycoside,C11H14O5,AZKVWQKMDGGDSV-BCMRRPTOSA-N,COC(=O)C1=CO[C@H]([C@H]2[C@@H]1CC=C2CO)O,0,551.198,568.2245,573.1799,533.1874
12,Pantolacton,C6H10O3,SERHXTVXHNVDKA-BYPYZUCNSA-N,CC1(COC(=O)[C@@H]1O)C,0,131.0703,148.0968,153.0522,113.0597
12,Pantolacton_glycoside,C6H10O3,SERHXTVXHNVDKA-BYPYZUCNSA-N,CC1(COC(=O)[C@@H]1O)C,0,293.1236,310.1501,315.1055,275.113
12,Pantolacton_diglycoside,C6H10O3,SERHXTVXHNVDKA-BYPYZUCNSA-N,CC1(COC(=O)[C@@H]1O)C,0,455.1769,472.2034,477.1588,437.1663
12,Steviol,C20H30O3,QFVOYBUQQBFCRH-VQSWZGCSSA-N,C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O)(C)C(=O)O,0,319.2268,336.2533,341.2087,301.2162
12,Steviol_glycoside,C20H30O3,QFVOYBUQQBFCRH-VQSWZGCSSA-N,C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O)(C)C(=O)O,0,481.2801,498.3066,503.262,463.2695
12,Steviol_diglycoside,C20H30O3,QFVOYBUQQBFCRH-VQSWZGCSSA-N,C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O)(C)C(=O)O,0,643.3334,660.3599,665.3153,625.3228
12,Cucurbitacin I,C30H42O7,NISPVUDLMHQFRQ-MKIKIEMVSA-N,C[C@@]12C[C@H]([C@@H]([C@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C=C(C(=O)C4(C)C)O)C)C)[C@](C)(C(=O)/C=C/C(C)(C)O)O)O,0,515.3003,532.3269,537.2823,497.2898
12,Cucurbitacin I_glycoside,C30H42O7,NISPVUDLMHQFRQ-MKIKIEMVSA-N,C[C@@]12C[C@H]([C@@H]([C@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C=C(C(=O)C4(C)C)O)C)C)[C@](C)(C(=O)/C=C/C(C)(C)O)O)O,0,677.3536,694.3802,699.3356,659.3431
12,Cucurbitacin I_diglycoside,C30H42O7,NISPVUDLMHQFRQ-MKIKIEMVSA-N,C[C@@]12C[C@H]([C@@H]([C@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C=C(C(=O)C4(C)C)O)C)C)[C@](C)(C(=O)/C=C/C(C)(C)O)O)O,0,839.4069,856.4335,861.3889,821.3964
12,Toddalolactone,C16H20O6,GLWPLQBQHWYKRK-UHFFFAOYSA-N,CC(C)(C(CC1=C(C=C2C(=C1OC)C=CC(=O)O2)OC)O)O,0,309.1333,326.1598,331.1152,291.1227
12,Toddalolactone_glycoside,C16H20O6,GLWPLQBQHWYKRK-UHFFFAOYSA-N,CC(C)(C(CC1=C(C=C2C(=C1OC)C=CC(=O)O2)OC)O)O,0,471.1866,488.2131,493.1685,453.176
12,Toddalolactone_diglycoside,C16H20O6,GLWPLQBQHWYKRK-UHFFFAOYSA-N,CC(C)(C(CC1=C(C=C2C(=C1OC)C=CC(=O)O2)OC)O)O,0,633.2399,650.2664,655.2218,615.2293
12,monoolein,C21H40O4,RZRNAYUHWVFMIP-KTKRTIGZSA-N,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CO)O,0,357.2999,374.3265,379.2819,339.2894
12,monoolein_glycoside,C21H40O4,RZRNAYUHWVFMIP-KTKRTIGZSA-N,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CO)O,0,519.3532,536.3798,541.3352,501.3427
12,monoolein_diglycoside,C21H40O4,RZRNAYUHWVFMIP-KTKRTIGZSA-N,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CO)O,0,681.4065,698.4331,703.3885,663.396
12,Crocin,C44H64O24,SEBIKDIMAPSUBY-RTJKDTQDSA-N,C/C(=C\C=C\C=C(\C=C\C=C(\C(=O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO)/C)/C)/C=C/C=C(/C(=O)O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO[C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)CO)\C,0,977.386,994.4126,999.368,959.3755
12,Crocin_glycoside,C44H64O24,SEBIKDIMAPSUBY-RTJKDTQDSA-N,C/C(=C\C=C\C=C(\C=C\C=C(\C(=O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO)/C)/C)/C=C/C=C(/C(=O)O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO[C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)CO)\C,0,1139.4393,1156.4659,1161.4213,1121.4288
12,Crocin_diglycoside,C44H64O24,SEBIKDIMAPSUBY-RTJKDTQDSA-N,C/C(=C\C=C\C=C(\C=C\C=C(\C(=O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO)/C)/C)/C=C/C=C(/C(=O)O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO[C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)CO)\C,0,1301.4926,1318.5192,1323.4746,1283.4821
12,Cholic Acid,C24H40O5,BHQCQFFYRZLCQQ-OELDTZBJSA-N,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,0,409.2949,426.3214,431.2768,391.2843
12,Cholic Acid_glycoside,C24H40O5,BHQCQFFYRZLCQQ-OELDTZBJSA-N,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,0,571.3482,588.3747,593.3301,553.3376
12,Cholic Acid_diglycoside,C24H40O5,BHQCQFFYRZLCQQ-OELDTZBJSA-N,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,0,733.4015,750.428,755.3834,715.3909
12,Gibberellic Acid,C19H22O6,IXORZMNAPKEEDV-OBDJNFEBSA-N,C[C@@]12[C@H](C=C[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@](C4)(C(=C)C5)O)C(=O)O)OC2=O)O,0,347.1489,364.1755,369.1309,329.1384
12,Gibberellic Acid_glycoside,C19H22O6,IXORZMNAPKEEDV-OBDJNFEBSA-N,C[C@@]12[C@H](C=C[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@](C4)(C(=C)C5)O)C(=O)O)OC2=O)O,0,509.2022,526.2288,531.1842,491.1917
12,Gibberellic Acid_diglycoside,C19H22O6,IXORZMNAPKEEDV-OBDJNFEBSA-N,C[C@@]12[C@H](C=C[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@](C4)(C(=C)C5)O)C(=O)O)OC2=O)O,0,671.2555,688.2821,693.2375,653.245
12,IVERMECTIN,C48H74O14,AZSNMRSAGSSBNP-KKWNAUQJSA-N,CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/C([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C,0,875.5151,892.5417,897.4971,857.5046
12,IVERMECTIN_glycoside,C48H74O14,AZSNMRSAGSSBNP-KKWNAUQJSA-N,CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/C([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C,0,1037.5684,1054.595,1059.5504,1019.5579
12,IVERMECTIN_diglycoside,C48H74O14,AZSNMRSAGSSBNP-KKWNAUQJSA-N,CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/C([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C,0,1199.6217,1216.6483,1221.6037,1181.6112
12,2-Hydroxychalcone,C15H12O2,AETKQQBRKSELEL-ZHACJKMWSA-N,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2O,0,225.091,242.1176,247.0729,207.0804
12,2-Hydroxychalcone_glycoside,C15H12O2,AETKQQBRKSELEL-ZHACJKMWSA-N,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2O,0,387.1443,404.1709,409.1262,369.1337
12,2-Hydroxychalcone_diglycoside,C15H12O2,AETKQQBRKSELEL-ZHACJKMWSA-N,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2O,0,549.1976,566.2242,571.1795,531.187
12,Abietic acid,C20H30O2,RSWGJHLUYNHPMX-ONCXSQPRSA-N,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)O)C,0,303.2319,320.2584,325.2138,285.2213
12,Abietic acid_glycoside,C20H30O2,RSWGJHLUYNHPMX-ONCXSQPRSA-N,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)O)C,0,465.2852,482.3117,487.2671,447.2746
12,Abietic acid_diglycoside,C20H30O2,RSWGJHLUYNHPMX-ONCXSQPRSA-N,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)O)C,0,627.3385,644.365,649.3204,609.3279
12,Arachidic Acid,C20H40O2,VKOBVWXKNCXXDE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCC(=O)O,0,313.3101,330.3367,335.292,295.2995
12,Arachidic Acid_glycoside,C20H40O2,VKOBVWXKNCXXDE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCC(=O)O,0,475.3634,492.39,497.3453,457.3528
12,Arachidic Acid_diglycoside,C20H40O2,VKOBVWXKNCXXDE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCC(=O)O,0,637.4167,654.4433,659.3986,619.4061
12,HYDROCORTISONE,C21H30O5,JYGXADMDTFJGBT-VWUMJDOOSA-N,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,0,363.2166,380.2431,385.1985,345.206
12,HYDROCORTISONE_glycoside,C21H30O5,JYGXADMDTFJGBT-VWUMJDOOSA-N,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,0,525.2699,542.2964,547.2518,507.2593
12,HYDROCORTISONE_diglycoside,C21H30O5,JYGXADMDTFJGBT-VWUMJDOOSA-N,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,0,687.3232,704.3497,709.3051,669.3126
12,Biochanin A,C16H12O5,WUADCCWRTIWANL-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,0,285.0757,302.1023,307.0577,267.0652
12,Biochanin A_glycoside,C16H12O5,WUADCCWRTIWANL-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,0,447.129,464.1556,469.111,429.1185
12,Biochanin A_diglycoside,C16H12O5,WUADCCWRTIWANL-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,0,609.1823,626.2089,631.1643,591.1718
13,HISTAMINE DIHYDROCHLORIDE,C5H9N3,NTYJJOPFIAHURM-UHFFFAOYSA-N,C1=C(NC=N1)CCN,0,112.0869,129.1135,134.0689,94.0764
13,HISTAMINE DIHYDROCHLORIDE_glycoside,C5H9N3,NTYJJOPFIAHURM-UHFFFAOYSA-N,C1=C(NC=N1)CCN,0,274.1402,291.1668,296.1222,256.1297
13,HISTAMINE DIHYDROCHLORIDE_diglycoside,C5H9N3,NTYJJOPFIAHURM-UHFFFAOYSA-N,C1=C(NC=N1)CCN,0,436.1935,453.2201,458.1755,418.183
13,ADRENALINE BITARTRATE,C13H19NO9,YLXIPWWIOISBDD-NDAAPVSOSA-N,CNC[C@@H](C1=CC(=C(C=C1)O)O)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,0,334.1133,351.1398,356.0952,316.1027
13,ADRENALINE BITARTRATE_glycoside,C13H19NO9,YLXIPWWIOISBDD-NDAAPVSOSA-N,CNC[C@@H](C1=CC(=C(C=C1)O)O)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,0,496.1666,513.1931,518.1485,478.156
13,ADRENALINE BITARTRATE_diglycoside,C13H19NO9,YLXIPWWIOISBDD-NDAAPVSOSA-N,CNC[C@@H](C1=CC(=C(C=C1)O)O)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,0,658.2199,675.2464,680.2018,640.2093
13,CYCLOSERINE,C3H6N2O2,DYDCUQKUCUHJBH-UWTATZPHSA-N,C1[C@H](C(=O)NO1)N,0,103.0502,120.0768,125.0321,85.0396
13,CYCLOSERINE_glycoside,C3H6N2O2,DYDCUQKUCUHJBH-UWTATZPHSA-N,C1[C@H](C(=O)NO1)N,0,265.1035,282.1301,287.0854,247.0929
13,CYCLOSERINE_diglycoside,C3H6N2O2,DYDCUQKUCUHJBH-UWTATZPHSA-N,C1[C@H](C(=O)NO1)N,0,427.1568,444.1834,449.1387,409.1462
13,BACITRACIN,C66H103N17O16S,LKOFPXJLQSYAH-UOVOCTAQSA-N,CC[C@H](C)[C@@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)NCCCC[C@@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@@H]([C@@H](C)CC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CSC(=N2)[C@H]([C@@H](C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4  ,0,1422.7562,1439.7828,1444.7382,1404.7457
13,BACITRACIN_glycoside,C66H103N17O16S,LKOFPXJLQSYAH-UOVOCTAQSA-N,CC[C@H](C)[C@@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)NCCCC[C@@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@@H]([C@@H](C)CC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CSC(=N2)[C@H]([C@@H](C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4  ,0,1584.8095,1601.8361,1606.7915,1566.799
13,BACITRACIN_diglycoside,C66H103N17O16S,LKOFPXJLQSYAH-UOVOCTAQSA-N,CC[C@H](C)[C@@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)NCCCC[C@@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@@H]([C@@H](C)CC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CSC(=N2)[C@H]([C@@H](C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4  ,0,1746.8628,1763.8894,1768.8448,1728.8523
13,FOLIC ACID,C19H19N7O6,OVBPIULPVIDEAO-LBPRGKRZSA-N,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N,0,442.147,459.1735,464.1289,424.1364
13,FOLIC ACID_glycoside,C19H19N7O6,OVBPIULPVIDEAO-LBPRGKRZSA-N,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N,0,604.2003,621.2268,626.1822,586.1897
13,FOLIC ACID_diglycoside,C19H19N7O6,OVBPIULPVIDEAO-LBPRGKRZSA-N,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N,0,766.2536,783.2801,788.2355,748.243
13,PUROMYCIN HYDROCHLORIDE,C22H29N7O5,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@H](CC4=CC=C(C=C4)OC)N)O,0,472.2303,489.2568,494.2122,454.2197
13,PUROMYCIN HYDROCHLORIDE_glycoside,C22H29N7O5,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@H](CC4=CC=C(C=C4)OC)N)O,0,634.2836,651.3101,656.2655,616.273
13,PUROMYCIN HYDROCHLORIDE_diglycoside,C22H29N7O5,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@H](CC4=CC=C(C=C4)OC)N)O,0,796.3369,813.3634,818.3188,778.3263
13,ANTIMYCIN A (A1 shown),C28H40N2O9,UIFFUZWRFRDZJC-SBOOETFBSA-N,CCCCCC[C@@H]1[C@H]([C@@H](OC(=O)[C@H]([C@H](OC1=O)C)NC(=O)C2=C(C(=CC=C2)NC=O)O)C)OC(=O)CC(C)C,0,549.2807,566.3072,571.2626,531.2701
13,ANTIMYCIN A (A1 shown)_glycoside,C28H40N2O9,UIFFUZWRFRDZJC-SBOOETFBSA-N,CCCCCC[C@@H]1[C@H]([C@@H](OC(=O)[C@H]([C@H](OC1=O)C)NC(=O)C2=C(C(=CC=C2)NC=O)O)C)OC(=O)CC(C)C,0,711.334,728.3605,733.3159,693.3234
13,ANTIMYCIN A (A1 shown)_diglycoside,C28H40N2O9,UIFFUZWRFRDZJC-SBOOETFBSA-N,CCCCCC[C@@H]1[C@H]([C@@H](OC(=O)[C@H]([C@H](OC1=O)C)NC(=O)C2=C(C(=CC=C2)NC=O)O)C)OC(=O)CC(C)C,0,873.3873,890.4138,895.3692,855.3767
13,ACTINONIN,C19H35N3O5,XJLATMLVMSFZBN-VYDXJSESSA-N,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO,0,386.2649,403.2915,408.2469,368.2544
13,ACTINONIN_glycoside,C19H35N3O5,XJLATMLVMSFZBN-VYDXJSESSA-N,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO,0,548.3182,565.3448,570.3002,530.3077
13,ACTINONIN_diglycoside,C19H35N3O5,XJLATMLVMSFZBN-VYDXJSESSA-N,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO,0,710.3715,727.3981,732.3535,692.361
13,Pangamic Acid Sodium,C10H19NO8,ZQTHOIGMSJMBLM-BUJSFMDZSA-N,CN(C)CC(=O)OC[C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O ,0,282.1183,299.1449,304.1003,264.1078
13,Pangamic Acid Sodium_glycoside,C10H19NO8,ZQTHOIGMSJMBLM-BUJSFMDZSA-N,CN(C)CC(=O)OC[C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O ,0,444.1716,461.1982,466.1536,426.1611
13,Pangamic Acid Sodium_diglycoside,C10H19NO8,ZQTHOIGMSJMBLM-BUJSFMDZSA-N,CN(C)CC(=O)OC[C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O ,0,606.2249,623.2515,628.2069,588.2144
13,Theanine,C7H14N2O3,DATAGRPVKZEWHA-YFKPBYRVSA-N ,CCNC(=O)CC[C@@H](C(=O)O)N,0,175.1077,192.1343,197.0897,157.0972
13,Theanine_glycoside,C7H14N2O3,DATAGRPVKZEWHA-YFKPBYRVSA-N ,CCNC(=O)CC[C@@H](C(=O)O)N,0,337.161,354.1876,359.143,319.1505
13,Theanine_diglycoside,C7H14N2O3,DATAGRPVKZEWHA-YFKPBYRVSA-N ,CCNC(=O)CC[C@@H](C(=O)O)N,0,499.2143,516.2409,521.1963,481.2038
13,N-Acetylmuramic Acid,C11H19NO8,SOARVSUSWULNDI-TVVSKHENSA-N,C[C@H](C(=O)O)O[C@H]([C@H](C=O)NC(=O)C)[C@@H]([C@@H](CO)O)O,0,294.1183,311.1449,316.1003,276.1078
13,N-Acetylmuramic Acid_glycoside,C11H19NO8,SOARVSUSWULNDI-TVVSKHENSA-N,C[C@H](C(=O)O)O[C@H]([C@H](C=O)NC(=O)C)[C@@H]([C@@H](CO)O)O,0,456.1716,473.1982,478.1536,438.1611
13,N-Acetylmuramic Acid_diglycoside,C11H19NO8,SOARVSUSWULNDI-TVVSKHENSA-N,C[C@H](C(=O)O)O[C@H]([C@H](C=O)NC(=O)C)[C@@H]([C@@H](CO)O)O,0,618.2249,635.2515,640.2069,600.2144
13,L(+/-)-Alliin,C6H11NO3S,XUHLIQGRKRUKPH-ITZCMCNPSA-N,C=CCS(=O)C[C@@H](C(=O)O)N,0,178.0532,195.0798,200.0352,160.0427
13,L(+/-)-Alliin_glycoside,C6H11NO3S,XUHLIQGRKRUKPH-ITZCMCNPSA-N,C=CCS(=O)C[C@@H](C(=O)O)N,0,340.1065,357.1331,362.0885,322.096
13,L(+/-)-Alliin_diglycoside,C6H11NO3S,XUHLIQGRKRUKPH-ITZCMCNPSA-N,C=CCS(=O)C[C@@H](C(=O)O)N,0,502.1598,519.1864,524.1418,484.1493
13,Kainic Acid,C10H15NO4,VLSMHEGGTFMBBZ-OOZYFLPDSA-N  ,CC(=C)[C@H]1CN[C@@H]([C@H]1CC(=O)O)C(=O)O,0,214.1074,231.1339,236.0893,196.0968
